Campaign name,Ad group name,Ad name,Optimization goal,By Day,Account name,Cost,Impressions,Clicks (destination),Reach,Conversions,Currency,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-11,PE_SMB_IMS_SISE,77.15,375452,606,358111,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo-horas-clave,abierto_refuerzo_cpl,vid_collage-mayo_video_intereses_video,Conversion,2025-01-18,PE_SMB_IMS_SISE,77.06,130598,258,124226,7,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo-horas-clave
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-19,PE_SMB_IMS_SISE,76.91,429635,534,406004,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-17,PE_SMB_IMS_SISE,76.89,402767,618,380336,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_tu-oportunidad-de-crecer_06-ene-2025_intereses_spark-ads,Impression,2025-01-10,PE_SMB_IMS_SISE,76.89,411071,633,396213,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gastronomia,intereses_gastronomia_cpl,vid_gastronomia-21agosto_video_null,Conversion,2025-01-24,PE_SMB_IMS_SISE,76.76,309530,438,258665,13,USD,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gastronomia
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-21,PE_SMB_IMS_SISE,76.24,419272,557,396025,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-10,PE_SMB_IMS_SISE,75.82,413025,594,399395,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-06,PE_SMB_IMS_SISE,75.82,319294,471,292895,16,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-22,PE_SMB_IMS_SISE,75.81,396825,572,384422,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-26,PE_SMB_IMS_SISE,75.53,437408,535,417642,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-23,PE_SMB_IMS_SISE,75.29,398620,562,383053,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_testimonio-admin_04-feb-2025_intereses_spark-ads,Impression,2025-02-24,PE_SMB_IMS_SISE,75.23,390842,538,379519,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-09,PE_SMB_IMS_SISE,75.22,455222,758,436279,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-10,PE_SMB_IMS_SISE,75.17,400218,716,384556,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-13,PE_SMB_IMS_SISE,75.08,320709,635,302753,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_redes-23.05_intereses_video,Conversion,2025-01-30,PE_SMB_IMS_SISE,74.92,162527,323,151201,14,USD,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-20,PE_SMB_IMS_SISE,74.54,160868,330,144676,14,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo-horas-clave,abierto_refuerzo_cpl,vid_collage-mayo_video_intereses_video,Conversion,2025-01-21,PE_SMB_IMS_SISE,74.42,156530,265,148242,11,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo-horas-clave
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_tu-oportunidad-de-crecer_06-ene-2025_intereses_spark-ads,Impression,2025-01-09,PE_SMB_IMS_SISE,74.24,445062,704,431163,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_tu-oportunidad-de-crecer_06-ene-2025_intereses_spark-ads,Impression,2025-01-12,PE_SMB_IMS_SISE,74.24,349821,593,333433,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-15,PE_SMB_IMS_SISE,74.03,409476,0,361596,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-12,PE_SMB_IMS_SISE,72.55,343065,569,329798,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-20,PE_SMB_IMS_SISE,72.53,184298,447,168664,6,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_marketing-digital-01ago-carreras-nuevas_intereses-carreras-nuevas_video,Conversion,2025-01-17,PE_SMB_IMS_SISE,72.36,191074,295,165379,8,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-modas-marzo_intereses_video,Conversion,2025-01-17,PE_SMB_IMS_SISE,72.35,245385,467,229061,11,USD,CARRERA,DISEÑO Y GESTION DE MODAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-14,PE_SMB_IMS_SISE,70.82,181477,251,162237,19,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_influencers-flavia_06-feb-2025_abierto_dark-post,Conversion,2025-02-15,PE_SMB_IMS_SISE,70.56,174487,313,158793,11,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_tu-oportunidad-de-crecer_06-ene-2025_intereses_spark-ads,Impression,2025-01-08,PE_SMB_IMS_SISE,70.55,508289,657,490629,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-08,PE_SMB_IMS_SISE,70.41,506461,783,485924,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-28,PE_SMB_IMS_SISE,69.79,244321,821,223594,13,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-03,PE_SMB_IMS_SISE,69.78,263360,459,214816,12,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-25,PE_SMB_IMS_SISE,69.77,344456,0,316959,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-14,PE_SMB_IMS_SISE,69.58,158159,304,128647,10,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-25,PE_SMB_IMS_SISE,69.56,183014,250,144729,10,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-19,PE_SMB_IMS_SISE,69.56,239124,382,187820,3,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,69.46,241576,307,198174,15,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-30,PE_SMB_IMS_SISE,69.28,188287,698,173940,4,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-18,PE_SMB_IMS_SISE,69.23,241455,377,195952,6,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gastronomia,intereses_gastronomia_cpl,vid_gastronomia-21agosto_video_null,Conversion,2025-01-23,PE_SMB_IMS_SISE,69.14,252137,360,220613,18,USD,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gastronomia
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-28,PE_SMB_IMS_SISE,69.09,325130,0,308245,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-23,PE_SMB_IMS_SISE,69.09,221047,332,189374,17,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-29,PE_SMB_IMS_SISE,69.02,225567,1349,206942,16,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-21,PE_SMB_IMS_SISE,68.88,148545,300,134556,14,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-11,PE_SMB_IMS_SISE,68.77,225597,351,203204,20,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,68.67,269506,426,229720,16,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-31,PE_SMB_IMS_SISE,68.37,183493,2800,165143,10,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo,lal_refuerzo_cpl,vid_collage-mayo_video_intereses_video,Conversion,2025-01-18,PE_SMB_IMS_SISE,68.36,134404,291,123753,8,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-17,PE_SMB_IMS_SISE,68.24,234111,304,196904,8,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_fisioterapia-11julio_lal_video,Conversion,2025-02-15,PE_SMB_IMS_SISE,68.15,243347,361,221769,13,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-21,PE_SMB_IMS_SISE,68.09,245513,391,202711,12,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-27,PE_SMB_IMS_SISE,67.56,331069,0,314003,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_95-egresados-que-trabajan_06-ene-2025_intereses_spark-ads,Impression,2025-01-21,PE_SMB_IMS_SISE,67.31,324070,450,310808,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gastronomia,intereses_gastronomia_cpl,vid_gastronomia-21agosto_video_null,Conversion,2025-01-25,PE_SMB_IMS_SISE,66.99,247812,336,206665,11,USD,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gastronomia
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-26,PE_SMB_IMS_SISE,66.9,340035,0,319394,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-24,PE_SMB_IMS_SISE,66.58,188057,288,155042,14,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_logistico-23.05_intereses_video,Conversion,2025-02-07,PE_SMB_IMS_SISE,66.28,226893,362,215673,12,USD,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_influencers-flavia_06-feb-2025_abierto_dark-post,Conversion,2025-02-14,PE_SMB_IMS_SISE,66.23,163820,296,147451,12,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_95-egresados-que-trabajan_06-ene-2025_intereses_spark-ads,Impression,2025-01-17,PE_SMB_IMS_SISE,65.38,368011,446,352422,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_abierto_spark-ads,Conversion,2025-01-27,PE_SMB_IMS_SISE,65.34,246993,744,227318,6,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo-horas-clave,abierto_refuerzo_cpl,vid_no-caigas-mentiras_intereses_video,Conversion,2025-01-19,PE_SMB_IMS_SISE,65.18,135022,259,128953,8,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo-horas-clave
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_influencers-flavia_06-feb-2025_abierto_dark-post,Conversion,2025-02-16,PE_SMB_IMS_SISE,65.17,161928,311,147512,18,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-31,PE_SMB_IMS_SISE,65.02,343687,0,316668,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-24,PE_SMB_IMS_SISE,64.97,333746,0,304015,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_95-egresados-que-trabajan_06-ene-2025_intereses_spark-ads,Impression,2025-01-18,PE_SMB_IMS_SISE,64.88,352823,443,337020,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-02-04,PE_SMB_IMS_SISE,64.59,363598,0,342232,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_top-1-bolsa-laboral_06-ene-2025_intereses_spark-ads,Impression,2025-01-21,PE_SMB_IMS_SISE,64.24,312273,541,301544,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-01-30,PE_SMB_IMS_SISE,64.14,334811,0,309291,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_fisioterapia-11julio_lal_video,Conversion,2025-02-14,PE_SMB_IMS_SISE,64.06,208051,266,185361,16,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_redes-23.05_intereses_video,Conversion,2025-01-29,PE_SMB_IMS_SISE,63.93,136824,220,127847,8,USD,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_alistarse-virtual_abierto_video,Conversion,2025-01-15,PE_SMB_IMS_SISE,63.81,134094,231,116556,6,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,SANTA BEATRIZ,conversiones_subasta_virtuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,intereses_admi-empresas_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_intereses_spark-ads,Conversion,2025-01-15,PE_SMB_IMS_SISE,63.75,99571,350,94654,10,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_redes-23.05_intereses_video,Conversion,2025-01-28,PE_SMB_IMS_SISE,63.65,138285,252,130326,7,USD,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_95-egresados-que-trabajan_06-ene-2025_intereses_spark-ads,Impression,2025-01-19,PE_SMB_IMS_SISE,63.54,334622,433,324013,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
