Día,Nombre de la cuenta,Nombre de la campaña,Nombre del conjunto de anuncios,Nombre del anuncio,Divisa,Importe gastado (USD),Costo por registro completado,Registros completados en el sitio web,Alcance,Impresiones,Frecuencia,Clics (todos),CPC (todos),CTR (todos),Clics en el enlace,CPC (costo por clic en el enlace),CTR (porcentaje de clics en el enlace),Visitas a la página de destino,Costo por visita a la página de destino,Conversaciones con mensajes iniciadas,CP - Comunicación audiovisual,CP - Computación e informática,CP - Marketing,CP - Publicidad y marketing,CP - Administración de hoteles,CP - Diseño de modas,CP - Negocios Internacionales,CP - Secretariado ejecutivo,CP - Desarrollo de software,CP - Landing general,CP - Periodismo audiovisual,CP - Contabilidad,CP - Administración bancaria y financiera,CP - Fisioterapia y rehabilitación,CP - Gastronomía,CP - Ciberseguridad,CP - Administración de empresas,CP - Enfermería,CP - Redes y seguridad informática,CP - Diseño de interiores,CP - Administración logística,CP - Diseño gráfico,CP - Software,CP - Tëcnica en farmacia,CP - Cpex,Clientes potenciales de Meta,CP - Cursos,CP - Cluster gestión,Inicio del informe,Fin del informe,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña,Resultados,Tipo Resultado,Resultados Personalizados
2025-04-01,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_farmacia-m1_carreras___abr_1,USD,1.16,,,542.0,606.0,1.11808118,12.0,0.09666667,1.98019802,3.0,0.38666667,0.4950495,2.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_farmacia-m2_carreras___abr_1,USD,5.05,,,2563.0,2887.0,1.12641436,23.0,0.21956522,0.79667475,7.0,0.72142857,0.24246623,5.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m1_carreras___abr_1,USD,6.61,6.61,1.0,2511.0,2833.0,1.12823576,27.0,0.24481481,0.9530533,8.0,0.82625,0.28238616,3.0,2.20333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_salud_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,lal_salud_facebook_carreras__cpl,ppl_fisioterapia-m3_carreras___abr_1,USD,4.72,4.72,1.0,1661.0,1882.0,1.13305238,20.0,0.236,1.06269926,10.0,0.472,0.53134963,8.0,0.59,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m2_carreras___abr_1,USD,9.52,9.52,1.0,5337.0,5603.0,1.04984073,33.0,0.28848485,0.58897019,17.0,0.56,0.30340889,10.0,0.952,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m3_carreras___abr_1,USD,9.2,9.2,1.0,3934.0,4767.0,1.21174377,46.0,0.2,0.96496748,21.0,0.43809524,0.44052863,14.0,0.65714286,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m1_carreras___abr_1,USD,6.72,6.72,1.0,3732.0,4284.0,1.14790997,42.0,0.16,0.98039216,17.0,0.39529412,0.3968254,7.0,0.96,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,11.09,11.09,1.0,6265.0,6853.0,1.09385475,31.0,0.35774194,0.45235663,16.0,0.693125,0.23347439,11.0,1.00818182,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m1_carreras___abr_1,USD,0.26,,,402.0,414.0,1.02985075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,0.75,,,435.0,453.0,1.04137931,1.0,0.75,0.22075055,1.0,0.75,0.22075055,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m2_carreras___abr_1,USD,5.62,5.62,1.0,2807.0,3195.0,1.13822586,38.0,0.14789474,1.18935837,11.0,0.51090909,0.34428795,7.0,0.80285714,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m3_carreras___abr_1,USD,1.87,,,662.0,786.0,1.18731118,8.0,0.23375,1.0178117,3.0,0.62333333,0.38167939,2.0,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m1_carreras___abr_1,USD,2.17,,,627.0,729.0,1.16267943,15.0,0.14466667,2.05761317,2.0,1.085,0.27434842,1.0,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,1.57,,,909.0,967.0,1.06380638,6.0,0.26166667,0.6204757,1.0,1.57,0.10341262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m1_carreras___abr_1,USD,0.13,0.13,1.0,175.0,178.0,1.01714286,1.0,0.13,0.56179775,1.0,0.13,0.56179775,1.0,0.13,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,0.38,,,118.0,121.0,1.02542373,1.0,0.38,0.82644628,1.0,0.38,0.82644628,1.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-banca_whatsapp_cpc,img_contabilidad_16-dic-2024_lal_ppl,USD,0.92,,,409.0,478.0,1.16870416,5.0,0.184,1.0460251,1.0,0.92,0.20920502,1.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-comunicaciones_whatsapp_cpc,img_diseno-grafico_2-dic-2024_rmkt_ppl,USD,4.82,,,2354.0,2764.0,1.17417162,22.0,0.21909091,0.7959479,9.0,0.53555556,0.32561505,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,1.0,Conversaciones con mensajes iniciadas,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-comunicaciones_whatsapp_cpc,img_publicidad-mkt-digital_16-dic-2024_lal_ppl,USD,2.84,,,757.0,883.0,1.1664465,8.0,0.355,0.90600227,4.0,0.71,0.45300113,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,2.0,Conversaciones con mensajes iniciadas,2.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-gestion_whatsapp_cpc,img_adm-empresas_16-dic-2024_lal_ppl,USD,0.05,,,14.0,18.0,1.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-gestion_whatsapp_cpc,img_admin-empresas-2-dic-24_ppl,USD,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-gestion_whatsapp_cpc,img_negocios-internacionales_2-dic-24_ppl,USD,0.09,,,6.0,6.0,1.0,5.0,0.018,83.33333333,1.0,0.09,16.66666667,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADM DE NEGOCIOS INTERN,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,1.0,Conversaciones con mensajes iniciadas,1.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-hoteleria-gastronomia_whatsapp_cpc,img_gastronomia_16-dic-2024_lal_ppl,USD,41.22,,,41536.0,47304.0,1.13886749,333.0,0.12378378,0.70395738,164.0,0.25134146,0.34669373,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,26.0,Conversaciones con mensajes iniciadas,26.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-salud_whatsapp_cpc,img_enfermeria-m1-2-dic-24_ppl,USD,13.62,,,5810.0,6566.0,1.13012048,94.0,0.14489362,1.43161742,35.0,0.38914286,0.53304904,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,8.0,Conversaciones con mensajes iniciadas,8.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-salud_whatsapp_cpc,img_enfermeria-tecnica_16-dic-2024_lal_ppl,USD,11.76,,,8003.0,9056.0,1.13157566,76.0,0.15473684,0.83922261,41.0,0.28682927,0.45273852,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,5.0,Conversaciones con mensajes iniciadas,5.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal-salud_whatsapp_cpc,img_farmacia-m1-2-dic-24_ppl,USD,12.33,,,7155.0,8605.0,1.20265549,91.0,0.13549451,1.05752469,29.0,0.42517241,0.33701336,1.0,12.33,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,TECNICA EN FARMACIA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,4.0,Conversaciones con mensajes iniciadas,4.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_beca-despega-sise-m1_carreras___mar_28,USD,5.75,,,1279.0,1430.0,1.11806099,31.0,0.18548387,2.16783217,6.0,0.95833333,0.41958042,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,2.0,Conversaciones con mensajes iniciadas,2.0
2025-04-01,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_beca-despega-sise-m2_carreras___mar_28,USD,0.78,,,134.0,151.0,1.12686567,3.0,0.26,1.98675497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-todos-cpex_cpl,img_admi-de-empresas_06-feb-2025_intereses_ppl,USD,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-todos-cpex_cpl,img_crece-profesionalmente_07-ene-2025_intereses_ppl,USD,0.73,0.73,1.0,176.0,209.0,1.1875,5.0,0.146,2.3923445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,1.0,Registros completados en el sitio web,1.0
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_adm-negocios-internacionales_13-mar-2025_intereses_ppl,USD,,,,9.0,10.0,1.11111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - ADM DE NEGOCIOS INTERN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-bancaria_14-feb-2025_intereses_ppl,USD,0.44,,,136.0,154.0,1.13235294,2.0,0.22,1.2987013,1.0,0.44,0.64935065,1.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - ADMINISTRACION BANCARIA Y FIN,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-empresas_13-mar-2025_intereses_ppl,USD,0.47,,,102.0,118.0,1.15686275,4.0,0.1175,3.38983051,1.0,0.47,0.84745763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_admi-logistica_14-feb-2025_intereses_ppl,USD,1.32,0.66,2.0,445.0,504.0,1.13258427,10.0,0.132,1.98412698,3.0,0.44,0.5952381,3.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,2.0,Registros completados en el sitio web,2.0
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_computacion-e-informatica_13-mar-2025_intereses_ppl,USD,0.02,,,19.0,19.0,1.0,1.0,0.02,5.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_computacion_14-feb-2025_intereses_ppl,USD,1.3,,,428.0,480.0,1.12149533,8.0,0.1625,1.66666667,,,,1.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_comunicacion-audiovisual_13-mar-2025_intereses_ppl,USD,1.52,0.50666667,3.0,773.0,877.0,1.13454075,17.0,0.08941176,1.93842645,7.0,0.21714286,0.7981756,5.0,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,3.0,Registros completados en el sitio web,3.0
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_comunicacion-audiovisual_14-feb-2025_intereses_ppl,USD,0.9,,,474.0,541.0,1.14135021,6.0,0.15,1.1090573,2.0,0.45,0.36968577,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_diseno-grafico_17-mar-2025_intereses_ppl,USD,0.41,,,110.0,123.0,1.11818182,2.0,0.205,1.62601626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - DISEÑO GRÁFICO,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_marketing_13-mar-2025_intereses_ppl,USD,0.11,,,33.0,39.0,1.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_redes-y-seguridad_13-mar-2025_intereses_ppl,USD,0.03,,,12.0,18.0,1.5,2.0,0.015,11.11111111,1.0,0.03,5.55555556,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_aon_2025_1_conversiones_subasta_cpex,intereses_escuela-virtual-cpex_cpl,img_software_13-mar-2025_intereses_ppl,USD,1.51,,,450.0,524.0,1.16444444,14.0,0.10785714,2.67175573,3.0,0.50333333,0.57251908,3.0,0.50333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_cpex,,Registros completados en el sitio web,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_admi-de-empresas_06-ene-2025_intereses_ppl,USD,0.03,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,conversaciones_subasta_whastapp-bbdd,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_contabilidad_06-ene-2025_intereses_ppl,USD,0.19,,,93.0,112.0,1.20430108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - CONTABILIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,conversaciones_subasta_whastapp-bbdd,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_desarrollo-de-software_06-ene-2025_intereses_ppl,USD,0.01,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,conversaciones_subasta_whastapp-bbdd,,Conversaciones con mensajes iniciadas,
2025-04-01,SISE_CPEX_FB,SIS-CPEX_social-media_facebook_tactica_2025_1_conversaciones_subasta_whastapp-bbdd,bbdd_cpex_cpc,img_diseno-grafico_06-ene-2025_intereses_ppl,USD,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA DE 2 AÑOS,CPEX - DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,conversaciones_subasta_whastapp-bbdd,,Conversaciones con mensajes iniciadas,
